heartbeat_signals,label
"-0.8994850169547586,-0.7573710086604667,-0.5965410119774792,-0.4392571379412955,-0.28725814845279873,-0.15708365811885228,-0.04149283493922318,0.028911462877403094,0.04375618180634866,0.03949007020173034,0.030106025462465547,0.010412544670140966,-0.012407392492631897,-0.03480038135590624,-0.04557666793137061,-0.030657403127890115,-0.0011959120667103251,0.025198951403193615,0.04161200674186083,0.04222053640216694,0.028832793981572458,0.005576981824545357,-0.02931588520471562,-0.07213306624237309,-0.10909176701219592,-0.12489325859743672,-0.1208908734061549,-0.09842070686199256,-0.0592302612395198,-0.0097989335715436,0.06359523797416833,0.16025861904082384,0.24051161625184092,0.3343544311155284,0.3940270083173977,0.3895968903191488,0.36814475267795677,0.34414566593900886,0.3216580667487897,0.31582795248574247,0.32758089512263033,0.3489599269393514,0.36837167273321436,0.37358034252119376,0.36586394625138585,0.35169758516402316,0.3227128628122914,0.2808457957950935,0.24471614152220444,0.2305755005998994,0.2287943176000592,0.2182736502475583,0.1997502939818756,0.1865919942759715,0.16528827545849112,0.12596297500539766,0.08306252495181471,0.03155695482469412,-0.03659578158929261,-0.11331741648734245,-0.1687242556753221,-0.21202918514932384,-0.26390499533650347,-0.2809989370204597,-0.2556652591038209,-0.1892725676359685,-0.09220062841819668,-0.03171589649824577,-0.01939606204944283,-0.02570187474377325,-0.031824243322806145,-0.036624416435096285,-0.039982312415941634,-0.03460162277975032,-0.03515880180383274,-0.0504327862044078,-0.06165169006581167,-0.0679419912468936,-0.08513646247068518,-0.11046198097712107,-0.11323373798500891,-0.09992123827066907,-0.08545821653584906,-0.064615987947721,-0.03759796716273778,-0.008874715954215434,0.004446264550495738,0.002620990120735217,-0.01088116091997876,-0.01158358320046815,0.01858876133636231,0.03630696265536798,-0.02595047350799351,-0.09050070469933336,-0.089165253295385,-0.05707088597381854,-0.0513307788447096,-0.06076325475634059,-0.06984411513137934,-0.06434798856650947",0
"-0.48465323615877653,-0.4743282243082667,-0.46119342950628583,-0.4453984347814379,-0.42720446090827546,-0.3988471063985283,-0.3580976587196665,-0.3067146104832884,-0.2529850581154309,-0.2037302000328901,-0.15759483429289864,-0.11428127251633463,-0.07156712535802534,-0.02895666702011257,0.011951457305695468,0.05573708875016431,0.10030151069406135,0.13594073111543453,0.16938521582708188,0.19888873763889875,0.22022031024498678,0.23133110226189318,0.23803139339740753,0.237196868980397,0.2239549311421255,0.21078787329875193,0.20880310558703374,0.2037356990429331,0.19062289049358583,0.1712929555286986,0.15137799609009833,0.13520779958856405,0.12582375881398755,0.11916655613781524,0.11066232862891096,0.0998435172567908,0.09204945956350624,0.09000410918461815,0.0982209951962878,0.10863847337187316,0.11707627928395631,0.1255477185033636,0.1346258537844583,0.1399248595809432,0.14100988920763274,0.13786375373799287,0.130945617465424,0.1238517136158993,0.11580288920196768,0.10837241353499971,0.1026923144875429,0.09917085840969903,0.09749249431834744,0.09395961794990143,0.0877016680722632,0.08073508116629263,0.0724561127621664,0.06372854239781989,0.05569335461137548,0.04768008105351429,0.04058606359031386,0.03370364667522957,0.02788294956940246,0.022931930533820255,0.019245192271283906,0.019426054828580175,0.0220664820457101,0.025896780103932815,0.02800313517763281,0.025169988194805426,0.020677044117040078,0.013726361106406015,0.00808513640037578,0.007422089136630061,0.006467104701842696,0.005307027531853747,0.002144618336029136,-0.0055778785862147795,-0.013360643673884787,-0.019699510114283614,-0.025293670214155572,-0.031283365029638965,-0.03638211192277735,-0.041942486093610676,-0.04851496102512631,-0.053387959200607515,-0.055090585998926744,-0.05746719336436246,-0.05980445374518473,-0.06185485999747331,-0.06542532994598,-0.06952831493971418,-0.07551719684502128,-0.08313949072889032,-0.08866891717802028,-0.09513475744950317,-0.10470969973435079,-0.11647569763055132,-0.12583965376514444,-0.1329996722904754",0
"-0.09740038080405136,-0.08877094102359176,-0.07744714448608919,-0.06754605279284348,-0.060526537877014785,-0.05585730499459962,-0.05204205633116865,-0.049104925592554555,-0.04707353244340981,-0.04505861799476496,-0.04224560722028178,-0.03802877712437833,-0.033228351256628486,-0.028128770587563412,-0.02198665553722723,-0.01600930186958832,-0.011275283557461657,-0.00730848732674394,-0.0036108861418198135,-0.0005608516560721144,0.0011070006057361526,0.0006041875270964558,-0.001897984498708094,-0.005856137664963013,-0.010964166523055763,-0.016077946175808155,-0.01953647409580378,-0.020429121090874913,-0.018605004001851166,-0.01349967905224575,-0.005097041379182543,0.005602437401682647,0.016660662521239045,0.027084650514653197,0.03701265647064522,0.046031639873245433,0.05362508357650586,0.059757695743439254,0.06441736910116025,0.06731920636105887,0.06825796608262202,0.06789733347347504,0.06670049682413626,0.06454707656465875,0.062379967648512225,0.06133827230762612,0.061951324692362975,0.0633503164341363,0.06420885198995357,0.06422995290417094,0.06380102542425325,0.06327210434045666,0.06250466157344681,0.061513885385858835,0.06060910421045418,0.05978058470931863,0.05840874189489703,0.055828976517483364,0.05239007423066627,0.0487891768282136,0.04522261449663306,0.04155694940266408,0.03701787482717106,0.031666611818881085,0.026762580167308425,0.0223176223240662,0.01755186525296326,0.011935763491607965,0.0053711569817638805,-0.0016855108384332684,-0.008073668387701294,-0.012501280535846648,-0.015898879917806114,-0.01924152339329832,-0.022868051633979286,-0.02670826104178403,-0.029007835776714563,-0.028916627376872173,-0.02734990982397356,-0.025486150235872307,-0.023382290871558936,-0.020361304207344832,-0.01667349853820238,-0.013099875957978152,-0.00997875314509128,-0.007910156809304125,-0.007321103541938934,-0.007397245836419902,-0.007713969375018448,-0.008258304797687688,-0.009390816089719922,-0.01138493578086755,-0.014244307061589079,-0.018356527169758968,-0.024014621681930554,-0.030701754455451202,-0.03838963305216994,-0.04773924633291465,-0.0562253051814153,-0.059556211698420125",1
"-0.027216924037455514,-0.028132356734962782,-0.028705318152579484,-0.029119336312922794,-0.029512307975514684,-0.030086956016346755,-0.03087284963979775,-0.031609017888470425,-0.03200770460445329,-0.03198616971124102,-0.031594934861631896,-0.03087097032207059,-0.02986178711455667,-0.02870046500093848,-0.027545152854952293,-0.026415342187605995,-0.025142340574323407,-0.02358234295582129,-0.021807481625782055,-0.019979319097920167,-0.018185195024087553,-0.016489434805306624,-0.014959877301635949,-0.013554515516169374,-0.012107828604478676,-0.010520733335250942,-0.008896564592972833,-0.007373086635202641,-0.005881737772489015,-0.004239551065336911,-0.0024566671824954867,-0.0007513071756661827,0.0007764283954755369,0.002281884224919928,0.003916864380250518,0.005610823137115584,0.007205995824947631,0.00870719803751896,0.010256359394901327,0.011883603148762356,0.013480235582854938,0.015060963895850654,0.016836469048292946,0.01892100579578959,0.02112809435761287,0.023196461498125043,0.025131448198151496,0.027187422580344345,0.029552178479654856,0.03213164557579817,0.03461914470177374,0.0367781835766785,0.03866427924479676,0.040460686030440174,0.04215020334175423,0.043538429023648684,0.04450757266589178,0.04509544303220259,0.045403956532185985,0.045543417278801845,0.04568271965196513,0.0460598795485353,0.04678652066679834,0.047644837314455346,0.04825716960311788,0.048512662938717144,0.048647263211424874,0.04883893006588469,0.04894168647231312,0.04868505997370043,0.0478980356846741,0.04651618983219552,0.0446020407572425,0.04235147960935015,0.039933920208304,0.03735554207596781,0.03449753779006359,0.0312014833551163,0.027394558172004535,0.023219365457100904,0.018941652284758304,0.014704691085545951,0.0104544428875889,0.006062915657849555,0.001483670575340268,-0.00317130203174798,-0.007703741400176267,-0.011965393025852977,-0.015908453889384333,-0.019617504375894157,-0.023347775698663975,-0.02734535159699858,-0.03158531749521121,-0.035875145062847835,-0.04017731401782343,-0.04461191995995417,-0.04921856117921464,-0.05397451283589105,-0.05901216088856842,-0.06460867634678658",1
"0.22524848474382397,0.20374969949582072,0.18386188245131196,0.1674597957232429,0.15332306015970834,0.1382864868179129,0.12298756040638337,0.10600078073268925,0.08966469253653121,0.07791048333831196,0.06732437046345371,0.05769259973527785,0.05067293337899034,0.04364020015898078,0.038402707387634794,0.03248314623687196,0.01966168149665154,0.006117357583317945,-0.0048968886681626566,-0.025442918562620393,-0.05350924570621053,-0.07611776660795586,-0.09632014468463511,-0.12194964207263781,-0.14466996382980077,-0.16141384567636413,-0.1718280472553283,-0.17772053467472496,-0.17842288623363897,-0.17210892631836727,-0.16589682388500915,-0.16617064021697164,-0.17024756497222981,-0.16863352171421622,-0.16021023036606724,-0.14958307450839514,-0.13813015674899598,-0.12439980038480546,-0.11236279663010407,-0.10236760456941138,-0.09523608959582118,-0.09067457797181862,-0.08765192223733305,-0.08752361694966906,-0.08927979896604099,-0.08626279102269703,-0.08324624149579997,-0.07973218558097016,-0.07010037275795095,-0.056970526207110954,-0.04210244534006859,-0.026854919633465466,-0.01203198813051918,0.002892312259386857,0.016219839111312574,0.02907441172206771,0.03987809035785326,0.05002981469143285,0.06030935039892628,0.0675092351221751,0.07603802962936329,0.08852761410195199,0.0964993911490408,0.10118567354424914,0.10804679169716176,0.114246351548586,0.11938822080215912,0.1241508128183639,0.12562231476938404,0.12527702732517965,0.12444939331778593,0.12091513940637895,0.11544980395822763,0.11052632451815064,0.10501770464787431,0.10007014728785837,0.09619302359989457,0.0868172937638254,0.07737998777576087,0.07146175209445468,0.06424048533685867,0.05704491120303713,0.0511784107659356,0.04564177288132671,0.0386525407757203,0.031036850596908333,0.02437284612012173,0.01623746105789968,0.007851126858307566,0.0005128668530817882,-0.00689325421115516,-0.011342329931867111,-0.017168730937312728,-0.026776103170858333,-0.034983976512767995,-0.041871132136482817,-0.04898303816646421,-0.05489421313510097,-0.05744831152768491,-0.0605737523388534",1
"-0.14763318775255577,-0.14314912392850243,-0.13889872347246324,-0.13360246192234726,-0.1285530094648173,-0.1243784457618253,-0.1190992535476896,-0.11402598788489302,-0.10964715237777828,-0.10418067225499056,-0.09919892159681304,-0.09454069160908074,-0.0896453102281645,-0.08464849657366277,-0.07924994004884059,-0.07423722417124745,-0.07134088596562929,-0.0674827645233465,-0.06132694663290464,-0.05461255633335779,-0.04769818503869738,-0.04225707669713383,-0.03696975248581194,-0.03143925258081634,-0.02570679743989912,-0.020199360448927173,-0.014775686129935267,-0.008446888731880431,-0.001429930519874778,0.005671001777865781,0.01190514088186051,0.01949042796303055,0.025179723158860606,0.03128881147571716,0.03915096649072586,0.04805304405648489,0.055350229035340676,0.06224279702183577,0.06888723503914435,0.07508163079198327,0.08186385321779444,0.08769943901134439,0.09442598344551523,0.10224464575617387,0.10958711504198282,0.11609577597075699,0.12175972488079587,0.12507476622299754,0.12604230073010234,0.127404103832257,0.130107947222862,0.13308413257783117,0.1346850771572859,0.13487619403736473,0.1338512027385887,0.1304899343063759,0.12521943075553868,0.1180668987589,0.10905990614479812,0.09886224657137341,0.09111117433360623,0.08411336320048192,0.07801166869311897,0.07735645610086002,0.08285342677236744,0.09319275091331568,0.1053337725043433,0.11386300131017175,0.11745537908600061,0.11703064995264557,0.11422420548938349,0.11177859219167369,0.1088259626275879,0.10433330389550347,0.09809173447566624,0.09237049807946383,0.09163373646555675,0.09385525328363956,0.09411845714838087,0.08904160401856397,0.08042312986235746,0.0716295150069436,0.06282908586753885,0.052874302457309036,0.041058957478601055,0.026553463336201677,0.009378786635640124,-0.011640080931570929,-0.034418706161123386,-0.05312578483249247,-0.07149520780391916,-0.08843115209164987,-0.10254260783706287,-0.12021758100389668,-0.14397054084607652,-0.1692038762875706,-0.1907343939425945,-0.20601130630516362,-0.21765050747557774,-0.22784562346387405",1
"-0.034716870020694915,-0.03134032638222431,-0.026599790932171394,-0.022584221639825652,-0.019983327731801545,-0.01873105146762881,-0.018167760604713368,-0.017396904017683817,-0.016306325425260185,-0.015055648229126042,-0.01370339327459684,-0.01184461027140131,-0.009093309844264541,-0.00620390699397827,-0.0042142491515365504,-0.002868736461042312,-0.0013724360469298813,0.00046254813090712554,0.002757214378777892,0.005160101059578717,0.00761902315581417,0.010220368441966138,0.011755223570905651,0.01181755162579183,0.01158131315540753,0.01128286439572676,0.010782946147971081,0.010538194925924865,0.010211892890589672,0.00933571441861207,0.008883757084000243,0.009585542011675344,0.010481416497501311,0.010347095363061151,0.00926923425376354,0.008198544587155188,0.0073231409118673235,0.0061260879758743975,0.005086723353103048,0.004764108049544927,0.005093619310548483,0.005834725617344161,0.006889270518882842,0.008501756638972749,0.010316627328991163,0.012740689070096761,0.015516437033007424,0.017452851481673595,0.01819221376052904,0.01819239111222655,0.018241746920218363,0.017929063991753508,0.016591075389129448,0.014374565193978867,0.012099228345858457,0.010198338990992525,0.009001481354704258,0.008462688723763281,0.0077434978348410455,0.006580348305974884,0.005177283535549679,0.0037068288025527835,0.0023456933642835437,0.0011674699875199174,0.0004273353464176316,0.0003774953982959711,0.0009867341496175852,0.0021703068830627448,0.003336158852977139,0.004336795629492268,0.00476543542464733,0.0038072865200534656,0.0019142387613310663,-0.00012326730706550826,-0.00252968218207604,-0.004742338980420868,-0.006761386404966374,-0.009119978285887065,-0.011074227100594927,-0.012199974907546665,-0.012527904101935633,-0.011227864051608909,-0.00779483537560504,-0.002995972149651735,0.0022993482109925495,0.007286202675512901,0.010089706748384511,0.009140236186382461,0.005633428078579458,0.0015421274638735827,-0.002744866265643034,-0.006668792218036346,-0.009953501502142054,-0.012565243351333591,-0.013616801354709773,-0.012336402906331381,-0.010007170612113384,-0.008228141774139122,-0.006787280215733119,-0.005989827155809736",1
"0.06029774265798615,0.04649463608530782,0.03203803996379992,0.015559853677604166,0.0007367706254293033,-0.010348912079606351,-0.017750603305268092,-0.019868167691369225,-0.02007251735594895,-0.01930271641967772,-0.017834376949312863,-0.015307381082771285,-0.013825673172070022,-0.016143536600023295,-0.02044426285528081,-0.023113967472828307,-0.02335049812097214,-0.021478723415326917,-0.015639764271527412,-0.009453873456717374,-0.004498087265445677,0.00012634887982851395,0.005893279982638874,0.010201381340541008,0.013374444407827743,0.017261090957326017,0.0188548675387802,0.01590345861440899,0.012813047218625126,0.007600042328445231,0.0005219430828379487,-0.005709722927299529,-0.010162324908447935,-0.012150280431002596,-0.01373456544179888,-0.012060431641794739,-0.01157527948340823,-0.008976522945311722,-0.0050923769407368,-0.0015044165268711003,-0.0012390068313738838,-0.0018068535609807607,-0.0030424385621561183,-0.0032711072710748922,-0.0015400588269570015,0.0016911447865140244,0.00645204591686426,0.01002999710747099,0.012277912392093207,0.017318223563015305,0.023551251680958545,0.02925265152788192,0.02904655020806652,0.024867127641547145,0.02285682362548872,0.02194378784582681,0.01870903599446129,0.01727961847194385,0.016516431899200094,0.0167252427455754,0.016697377231832247,0.015278278827498317,0.013871125160072502,0.009684281505303552,0.003755002211747436,-0.004433687331582333,-0.008830926025874593,-0.011930224003663156,-0.015019907581225303,-0.016326255907706047,-0.017845001929561996,-0.019660379075198395,-0.02039906799159541,-0.020581625344239046,-0.019228598584733636,-0.016560699781487928,-0.015508834499319196,-0.01668220100163094,-0.018481119917680144,-0.019372183672044352,-0.02080100964884557,-0.02015915511049536,-0.018292157222701097,-0.017721433143034718,-0.016245059750826463,-0.014440669617376833,-0.011409605294021324,-0.0062901315343434905,-0.00044351211173628,0.0011393590921827956,0.0016065449329556725,0.003474689382151286,0.003972371049529563,0.005657048837032594,0.008741054447062857,0.01217509386741171,0.01337972670227354,0.013184435880310472,0.013887109300079317,0.013394606620673724",1
"0.08227167957295259,0.07795521061146495,0.06861107032752621,0.05661205705596925,0.046122735476205226,0.03854402316917536,0.03485217585765522,0.03355739589335711,0.03145849997284002,0.027606846914978278,0.024135820249094893,0.023825319840971693,0.03006425820025297,0.04020969154909255,0.04886982856132533,0.05322321731544824,0.05227911946951501,0.04797426039009211,0.04368103679604359,0.04105873260495482,0.039312799236352496,0.037822419038387456,0.03526940987563073,0.03075137461349315,0.0245944513596041,0.01900828656741571,0.012947317405773935,0.0066327732320364055,0.0027055046001945166,0.002332486542161963,0.003116453255076479,-7.347212006497683e-05,-0.006965157275220957,-0.014630097362875537,-0.021683299284217576,-0.02788537329430034,-0.03254263520750777,-0.03461590549890875,-0.03508713144128488,-0.03624465166583264,-0.04045479978169386,-0.04751747891139777,-0.05472793187097356,-0.060581643350797694,-0.06462509148586441,-0.06642908471501291,-0.06743500316431825,-0.0687542572114989,-0.06955171518096646,-0.06901646411390494,-0.06794784028119188,-0.06685013754796083,-0.06630025215524095,-0.06578892011674037,-0.06473662103695843,-0.0628391252789707,-0.06000842520226849,-0.056583496181773336,-0.05413640534762171,-0.052923232722216274,-0.05255900587043478,-0.052788339641975594,-0.05344058502467291,-0.054977954683528736,-0.05674034442303453,-0.058717429178366636,-0.06056250275180464,-0.06167800174169945,-0.061930655731167336,-0.06095138292899176,-0.05838968544899863,-0.05591731999466981,-0.05378243003342262,-0.05161355540500076,-0.04805534137525791,-0.04201382324014721,-0.03377192776341975,-0.024004874164829076,-0.013188586700478538,-0.0026041498741362634,0.007293003995026484,0.01584832289870619,0.022673488446473627,0.0286099060322339,0.033487282802191765,0.03694663774813446,0.03984104427101928,0.0428638909710916,0.04559658255819652,0.048239158596012195,0.051566762821360745,0.05421035368629753,0.05478754274774453,0.05410493818307127,0.05354884720766468,0.05325121427195604,0.05346486027938504,0.054746127498325275,0.05718451902831317,0.060712105507866314",1
"0.13001774068079322,0.1290405166270913,0.12725819120065937,0.12489442159303571,0.12218523591371205,0.11926631205105094,0.11609697272801314,0.11247692521248817,0.10814326788941679,0.10287979607943817,0.09658420507853689,0.08927677406494589,0.081063749932865,0.07206711924676913,0.0623486952360266,0.05187403804052301,0.040551681466209494,0.028335907550880016,0.015331367049232547,0.0018372403212084942,-0.011688377438633074,-0.024716378761533264,-0.036742479031281305,-0.04736289380139114,-0.05631843234954126,-0.06350268380744623,-0.06893982234895962,-0.07274471239172464,-0.07508591181952368,-0.07616147248594857,-0.07618413273697625,-0.07536511837741422,-0.07390174225703666,-0.07198105912815195,-0.06979583350557622,-0.06754839270303487,-0.06541912425241381,-0.06351436462187848,-0.0618365225547898,-0.06030057079967069,-0.058780498939323966,-0.057158289181095195,-0.055366121401770996,-0.053419416024814564,-0.05142301538225463,-0.04952886435594436,-0.047862981620886785,-0.04647354231893219,-0.04535012781178974,-0.04449451773277291,-0.043978449925006824,-0.04392886650482705,-0.044453957094695684,-0.045581496401533805,-0.04726757918531169,-0.04945376865974968,-0.0521004502595141,-0.055155690180507755,-0.05849574038650318,-0.061906903089459564,-0.06513579065493336,-0.06797111552472113,-0.07029477889909685,-0.07206894783076312,-0.07327784823012046,-0.07386845522905372,-0.07372416320395245,-0.07267586929005027,-0.07053660885894683,-0.06714856265890984,-0.062429873079221765,-0.056417282035971184,-0.049295065522473036,-0.04139278843262889,-0.033128505751527454,-0.024904875003728344,-0.017002367742619373,-0.009530539990598053,-0.0024581783436915527,0.004306147982170022,0.010829221316348309,0.0171051553700899,0.023063068908912854,0.02861678859906154,0.03372330794764232,0.038410823444607736,0.04276691157416468,0.04690573240304262,0.05093785914028437,0.05494496604399293,0.05895569733425654,0.06292493702559077,0.06673801411225674,0.07024899727065967,0.07333347950767403,0.07592512805629224,0.07801973819182186,0.07966524673383875,0.08095119102787426,0.08199715136274516",1
"0.17978808440550742,0.17534456134605092,0.16850185344816923,0.15966451843895665,0.14880991974012686,0.1355623154889763,0.11946648037277545,0.10004545210130819,0.07696260871162479,0.05064909719721885,0.022845236413179905,-0.003723827392754564,-0.02641697170777868,-0.04365042601005442,-0.05512223036139338,-0.06134339962844472,-0.06313743198134183,-0.06152506885290421,-0.05772643851014027,-0.05300826304650337,-0.048428848879741554,-0.044537464826681916,-0.04119919428914483,-0.03787557795129261,-0.034255580580641654,-0.03054566092911104,-0.02712535762536232,-0.024182744191497893,-0.02182345203486797,-0.02027240529884137,-0.019725504807771015,-0.020121278486852405,-0.02123345269312881,-0.022962902753277427,-0.025486980856296727,-0.029102830646955416,-0.03387611425264669,-0.03947742179944119,-0.04546769486446242,-0.051659721186667146,-0.058028246407640496,-0.0643401951343865,-0.07007902958152945,-0.07474694920129721,-0.07811153726339488,-0.0800936779637515,-0.08043461985951575,-0.07863044760192811,-0.07441234086978157,-0.06821960838772746,-0.06099941108462051,-0.05366063489659357,-0.04683688625254904,-0.04093334315842274,-0.03617522712284362,-0.03255100380958683,-0.029703142987887537,-0.0270081800155843,-0.02396053606360176,-0.020543618609655145,-0.01711681860640911,-0.013863765403461317,-0.010524368187020426,-0.006758058501172556,-0.002557640607381711,0.001749227938590392,0.005709873127422438,0.008944040283355291,0.011338578348933037,0.01313471388962037,0.0147548434829581,0.01651244964990005,0.01846159496675099,0.020430058138448594,0.02214514585588715,0.023381084870721533,0.024063691673407536,0.02428914903338597,0.024263551879368184,0.02418619655285753,0.02417870852769792,0.024338862292038438,0.024718137747742994,0.025168407458729114,0.025427975028212174,0.02545313112068462,0.025477721692553662,0.025676795780141592,0.025945148986531413,0.02610958346533454,0.02617975421835754,0.026226999522453637,0.026174991598873126,0.02588871484885745,0.025381995283566883,0.024838030220613455,0.024463870025527787,0.024334180785213044,0.024372572725591776,0.024484337848399068",1
"-0.8898707711400069,-0.764990454166793,-0.6514664924405051,-0.5873738599779869,-0.5428687942581121,-0.4959826939928064,-0.4546523826366319,-0.4273747937141607,-0.3984708331926689,-0.36619012280039476,-0.35123148173197505,-0.35785649099949796,-0.3760965424450038,-0.3882975404455663,-0.37673648608501287,-0.32570748478461087,-0.23147857703303765,-0.12285176205399129,-0.044559744518606115,-0.0021435345807622186,0.030676053889931,0.07654990611382706,0.14251194821491397,0.24518714884582338,0.3882025912814565,0.5099633561842917,0.5956966794803423,0.6565370021918987,0.6950502940956927,0.701502399463834,0.6599485575254237,0.5702941236439311,0.45428228280846883,0.3380634516620272,0.2416787655624597,0.17729658761629385,0.15441630055142752,0.16615905675390508,0.19639794341065697,0.23275674918752887,0.2615628138780137,0.2711936677869269,0.25580803728968904,0.2150121286038147,0.15548457409285366,0.09134389092204664,0.05055954539226337,0.05240339510875258,0.11038506109691437,0.2164499881056503,0.31116750511007074,0.3694576371261299,0.4005602448688269,0.40767100793754885,0.3813044191184317,0.3329583289253132,0.2680715240566248,0.19535533977498165,0.1278869594768247,0.08310637452564096,0.07655223156825175,0.10207452705209896,0.13624473293239958,0.15813446830403832,0.15873047024498,0.13536485951247368,0.10436952390854015,0.08613628572127041,0.07023760648373611,0.040751553542955565,0.003052630657918831,-0.024119843753859782,-0.0218323811248593,0.009284486618701293,0.049521689208181896,0.07712146277080201,0.08164043566381962,0.06299237713860917,0.033222742956184104,0.004003611802839813,-0.0293409526315499,-0.07087468885372183,-0.11736037551088951,-0.1548612039937744,-0.16409381718395638,-0.1393767243044156,-0.10398200136482144,-0.07696445557451098,-0.06865039896279979,-0.07596468202705359,-0.10176050357323169,-0.14759542415889298,-0.2086097974967886,-0.2614177403112844,-0.2873502693285552,-0.287879791407626,-0.2677235446263691,-0.24401513521040874,-0.24416280806898838,-0.2629879435740811",0
"0.11031536790764421,0.09819255716410857,0.08242399599396302,0.07144696767541645,0.06464782448768053,0.057361106326610706,0.04837674267337791,0.03768136001896183,0.027196783072050368,0.018574729356701486,0.011110350488093751,0.00476535734814143,0.0013284597610905557,0.0013123583258228544,0.0023414642604064895,0.0031894480667418734,0.005553433973067123,0.009599334026124257,0.012595711514982455,0.011327322827220293,0.0054542025404706596,-0.001435396833517455,-0.006914909548431436,-0.011591038010859867,-0.015334117460990032,-0.017409359509870048,-0.018011544945206265,-0.017458329954074175,-0.01612611336066902,-0.014500098809262008,-0.012861089644495116,-0.011639266508783802,-0.01154475318044415,-0.012503704178347341,-0.013600847094940999,-0.01438688197484042,-0.015733820631295886,-0.01909840726987802,-0.025125741193160772,-0.03243399751421333,-0.03897770804662595,-0.04314828611931157,-0.04414113950234125,-0.04245597988693792,-0.03862480660098955,-0.032677703932766616,-0.025255200379281056,-0.018573511542923304,-0.014076692325300039,-0.012039247137451053,-0.012322949420545098,-0.01476477981468613,-0.01964204489073612,-0.025580269044953335,-0.029771128124178647,-0.031041915475872178,-0.02998179251771954,-0.027442757931416956,-0.02455749132970028,-0.021803139478564576,-0.01891660354543187,-0.016772349138928305,-0.016783383263859336,-0.018718100883325928,-0.021747224156791006,-0.025702354500458435,-0.03019126724298951,-0.03388518084385131,-0.03695010344957428,-0.04106359489764255,-0.046026805926876024,-0.049654679779117555,-0.05102341477231678,-0.05135861548224305,-0.051367492252228,-0.050119646064638285,-0.046506420984171265,-0.04062779336116629,-0.03313041094040306,-0.02528464762044111,-0.018145037125291558,-0.011663023772947284,-0.005741619944878457,-8.87029571262632e-05,0.005608674666496921,0.011599445489315019,0.01766252934739404,0.022901898566229678,0.02758666466586776,0.03290472986040019,0.03983218806443237,0.048534975574460126,0.05595817804397668,0.057351273592071594,0.05246784801406121,0.04738249872369993,0.04683008693463739,0.049968415963448004,0.05349248634358547,0.055625300874496575",1
"0.11356110182028638,0.11096570858899672,0.1066136595645929,0.10054943866457833,0.093487060821666,0.08709338362778773,0.08213487268590791,0.07867575255191299,0.07673390482830562,0.0743748130089104,0.06979120558405179,0.06469149322063313,0.06111198506036962,0.058203780023931534,0.053790958383212295,0.047693131419407384,0.04073829983780618,0.03358838777487247,0.026478526010132092,0.019089494759694403,0.01130220220698655,0.0031122672330273493,-0.005265220880537158,-0.013831245691909883,-0.022861115976258756,-0.03251817319786168,-0.04239554831102846,-0.05215288895330933,-0.06186423532414431,-0.07100607894705027,-0.07895830007779767,-0.08458327256207518,-0.08654953566795096,-0.08550573780845672,-0.08265774045096733,-0.0795665021334398,-0.07708749756831659,-0.07377796741815015,-0.06743480213080277,-0.05818404657113546,-0.048872153623987946,-0.041818108828527406,-0.03772080286455734,-0.03633619388427728,-0.036614403652203364,-0.03797763312079347,-0.03930287204131411,-0.039046937497513035,-0.03799188561636804,-0.03808920313596806,-0.03970106057891132,-0.042704850440530795,-0.045867033650554584,-0.04754999172266622,-0.04737794451054375,-0.04666241532905993,-0.04661208063415842,-0.047083372106068194,-0.04782986004498527,-0.048536960000468365,-0.048559903810728944,-0.04834844107764241,-0.049076474594157066,-0.049619093367990974,-0.048368069006719694,-0.04514607175177718,-0.04133495354961139,-0.03811049941245284,-0.035191257368544115,-0.03240289301409574,-0.029795248563502047,-0.02730646566312725,-0.025018339510628235,-0.022510747604869458,-0.019593193792829255,-0.016639495148751376,-0.013282477491801031,-0.00931217368526363,-0.0054726031401335085,-0.0021848588768708654,0.0008377739457978567,0.004210492509949829,0.008582658308392527,0.013802236536638243,0.018923197316997084,0.023835876291563363,0.028250255770587165,0.03181459554216756,0.03547130763406475,0.0404021350259412,0.0462919214976651,0.051826678110423144,0.05573301484504248,0.05700676657398257,0.056588058123761886,0.0573650203011018,0.060160017806069666,0.0628145142178829,0.06406858639225521,0.06461643531197075",1
